id,alcoholic,has_Port,has_Whipped Cream,has_Egg,has_Light Rum,has_Galliano,has_Blue Curacao,has_Bitters,has_Sherry,has_Mint,has_Tonic Water,has_Applejack,has_Lime Juice,has_Powdered Sugar,has_Egg Yolk,has_Pineapple Juice,has_Tomato Juice,has_Nutmeg,has_Cherry,has_Creme De Cacao,has_Vodka,has_Dry Vermouth,has_Olive,has_Orgeat Syrup,has_lemon,has_Añejo Rum,has_Lime,has_Worcestershire Sauce,has_Salt,has_Lemon Juice,has_Orange,has_Grenadine,has_Water,has_Benedictine,has_Lemonade,has_Sweet Vermouth,has_Peach brandy,has_Tia Maria,has_Orange spiral,has_Light Cream,has_Irish Whiskey,has_Orange Juice,has_Coca-Cola,has_Grand Marnier,has_Cherry Brandy,has_Coffee Liqueur,has_Sloe Gin,has_Ginger Ale,has_Tabasco Sauce,has_Lemon-lime soda,has_Red Wine,has_Apple Brandy,has_Lime vodka,has_Club Soda,has_Pineapple,has_Cognac,has_Southern Comfort,has_Brandy,has_Orange Peel,has_Banana,has_Sugar Syrup,has_Kahlua,has_Grapefruit Juice,has_Dark Rum,has_Yellow Chartreuse,has_Carbonated Water,has_Green Chartreuse,has_Amaretto,has_Blackberry Brandy,has_Strawberries,has_Champagne,has_Drambuie,has_Maraschino Liqueur,has_Soda water,has_Dubonnet Rouge,has_White Creme de Menthe,has_Blended Whiskey,has_Celery Salt,has_Maraschino Cherry,has_Coffee Brandy,has_Gin,has_Lemon vodka,has_Green Creme de Menthe,has_Bourbon,has_Kummel,has_Egg White,has_Tequila,has_Cachaca,has_Chocolate Ice-cream,has_Wine,has_Sweet and Sour,has_Campari,has_Sugar,has_Angostura Bitters,has_Tea,has_Scotch,has_Ice,has_Heavy cream,has_Apricot Brandy,has_Triple Sec,has_Lemon Peel,has_Orange Bitters,has_Raspberry syrup,kmeans_cluster,dbscan_cluster
-1.1296644646141558,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,2.3874672772626644,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,6.608075867199668,-0.0867109969524119,-0.086710996952412,-0.2990499863048702,-0.3811812499312437,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,-0.31362502409359,-0.2165063509461096,-0.31362502409359,-0.3415650255319866,-0.1513299816915954,-0.0867109969524119,-0.3811812499312437,-0.086710996952412,2.8166173565703474,-0.086710996952412,-0.1230914909793327,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.1968748077395394,-0.2165063509461096,-0.086710996952412,-0.31362502409359,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,-0.1513299816915954,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,-0.1230914909793327,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,11.532562594670791,-0.0867109969524119,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.1230914909793327,-0.2990499863048702,-0.086710996952412,-0.2519763153394848,-0.1754116038614058,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.0867109969524119,2.4602096615832094,-0.1230914909793327,-0.086710996952412,-0.2347724648169382,-0.1230914909793327,-0.1230914909793327,-0.1968748077395394,-0.4188539082916954,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,1,1
-1.1263896498370205,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,-0.4188539082916955,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,-0.1513299816915954,-0.0867109969524119,-0.086710996952412,-0.2990499863048702,-0.3811812499312437,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,-0.31362502409359,-0.2165063509461096,-0.31362502409359,-0.3415650255319866,-0.1513299816915954,-0.0867109969524119,-0.3811812499312437,-0.086710996952412,-0.3550358012483631,-0.086710996952412,-0.1230914909793327,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,5.079370039680118,-0.2165063509461096,-0.086710996952412,-0.31362502409359,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,-0.1513299816915954,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,-0.1230914909793327,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,-0.0867109969524119,-0.0867109969524119,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.1230914909793327,3.343922574136276,-0.086710996952412,-0.2519763153394848,-0.1754116038614058,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.0867109969524119,2.4602096615832094,8.12403840463596,-0.086710996952412,-0.2347724648169382,-0.1230914909793327,-0.1230914909793327,-0.1968748077395394,-0.4188539082916954,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,0,1
-1.1231148350598854,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,2.3874672772626644,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,-0.1513299816915954,-0.0867109969524119,-0.086710996952412,-0.2990499863048702,-0.3811812499312437,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,-0.31362502409359,-0.2165063509461096,3.188521078284832,-0.3415650255319866,-0.1513299816915954,-0.0867109969524119,2.6234238965856185,-0.086710996952412,-0.3550358012483631,-0.086710996952412,-0.1230914909793327,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.1968748077395394,-0.2165063509461096,-0.086710996952412,-0.31362502409359,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,8.124038404635963,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,-0.1513299816915954,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,-0.1230914909793327,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,-0.0867109969524119,-0.0867109969524119,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,1.4063348739819324,-0.086710996952412,-0.1230914909793327,-0.2990499863048702,-0.086710996952412,-0.2519763153394848,5.70087712549569,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.0867109969524119,-0.4064694223485302,-0.1230914909793327,-0.086710996952412,-0.2347724648169382,-0.1230914909793327,-0.1230914909793327,-0.1968748077395394,-0.4188539082916954,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,1,1
-1.11984002028275,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,-0.4188539082916955,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,-0.1513299816915954,-0.0867109969524119,-0.086710996952412,-0.2990499863048702,-0.3811812499312437,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,-0.31362502409359,-0.2165063509461096,-0.31362502409359,-0.3415650255319866,-0.1513299816915954,-0.0867109969524119,-0.3811812499312437,-0.086710996952412,-0.3550358012483631,-0.086710996952412,-0.1230914909793327,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.1968748077395394,-0.2165063509461096,-0.086710996952412,3.188521078284832,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,-0.1513299816915954,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,-0.1230914909793327,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,-0.0867109969524119,-0.0867109969524119,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,1.4063348739819324,-0.086710996952412,-0.1230914909793327,-0.2990499863048702,-0.086710996952412,-0.2519763153394848,-0.1754116038614058,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,11.532562594670791,-0.4064694223485302,-0.1230914909793327,-0.086710996952412,-0.2347724648169382,-0.1230914909793327,-0.1230914909793327,-0.1968748077395394,-0.4188539082916954,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,0,1
-1.116565205505615,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,-0.4188539082916955,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,-0.1513299816915954,-0.0867109969524119,-0.086710996952412,-0.2990499863048702,2.6234238965856185,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,3.188521078284832,-0.2165063509461096,-0.31362502409359,-0.3415650255319866,-0.1513299816915954,-0.0867109969524119,2.6234238965856185,-0.086710996952412,-0.3550358012483631,-0.086710996952412,-0.1230914909793327,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.1968748077395394,-0.2165063509461096,-0.086710996952412,-0.31362502409359,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,-0.1513299816915954,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,-0.1230914909793327,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,-0.0867109969524119,-0.0867109969524119,-0.086710996952412,3.9686269665968856,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.1230914909793327,-0.2990499863048702,-0.086710996952412,-0.2519763153394848,-0.1754116038614058,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.0867109969524119,-0.4064694223485302,-0.1230914909793327,-0.086710996952412,-0.2347724648169382,-0.1230914909793327,-0.1230914909793327,-0.1968748077395394,-0.4188539082916954,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,1,0
-1.11329039072848,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,-0.4188539082916955,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,-0.1513299816915954,-0.0867109969524119,-0.086710996952412,-0.2990499863048702,-0.3811812499312437,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,-0.31362502409359,-0.2165063509461096,-0.31362502409359,2.9277002188456,6.608075867199668,-0.0867109969524119,-0.3811812499312437,-0.086710996952412,-0.3550358012483631,-0.086710996952412,-0.1230914909793327,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.1968748077395394,-0.2165063509461096,-0.086710996952412,-0.31362502409359,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,-0.1513299816915954,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,-0.1230914909793327,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,-0.0867109969524119,-0.0867109969524119,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,1.4063348739819324,-0.086710996952412,-0.1230914909793327,-0.2990499863048702,-0.086710996952412,-0.2519763153394848,-0.1754116038614058,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.0867109969524119,-0.4064694223485302,-0.1230914909793327,-0.086710996952412,-0.2347724648169382,-0.1230914909793327,-0.1230914909793327,-0.1968748077395394,-0.4188539082916954,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,0,1
-1.1100155759513446,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,2.3874672772626644,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,-0.1513299816915954,-0.0867109969524119,-0.086710996952412,-0.2990499863048702,2.6234238965856185,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,-0.31362502409359,-0.2165063509461096,-0.31362502409359,-0.3415650255319866,-0.1513299816915954,-0.0867109969524119,-0.3811812499312437,-0.086710996952412,2.8166173565703474,-0.086710996952412,-0.1230914909793327,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.1968748077395394,-0.2165063509461096,-0.086710996952412,-0.31362502409359,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,-0.1513299816915954,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,-0.1230914909793327,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,-0.0867109969524119,-0.0867109969524119,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.1230914909793327,-0.2990499863048702,-0.086710996952412,-0.2519763153394848,-0.1754116038614058,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.0867109969524119,-0.4064694223485302,-0.1230914909793327,-0.086710996952412,-0.2347724648169382,-0.1230914909793327,-0.1230914909793327,-0.1968748077395394,-0.4188539082916954,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,1,1
-1.1067407611742095,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,-0.4188539082916955,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,-0.1513299816915954,-0.0867109969524119,-0.086710996952412,3.343922574136276,-0.3811812499312437,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,-0.31362502409359,-0.2165063509461096,-0.31362502409359,-0.3415650255319866,-0.1513299816915954,-0.0867109969524119,-0.3811812499312437,-0.086710996952412,-0.3550358012483631,-0.086710996952412,8.12403840463596,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.1968748077395394,-0.2165063509461096,-0.086710996952412,-0.31362502409359,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,-0.1513299816915954,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,-0.1230914909793327,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,-0.0867109969524119,-0.0867109969524119,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.1230914909793327,-0.2990499863048702,-0.086710996952412,-0.2519763153394848,5.70087712549569,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.0867109969524119,-0.4064694223485302,-0.1230914909793327,-0.086710996952412,-0.2347724648169382,-0.1230914909793327,-0.1230914909793327,-0.1968748077395394,2.3874672772626644,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,1,1
-1.1034659463970742,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,-0.4188539082916955,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,-0.1513299816915954,-0.0867109969524119,-0.086710996952412,-0.2990499863048702,-0.3811812499312437,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,-0.31362502409359,-0.2165063509461096,-0.31362502409359,-0.3415650255319866,-0.1513299816915954,-0.0867109969524119,-0.3811812499312437,-0.086710996952412,-0.3550358012483631,-0.086710996952412,-0.1230914909793327,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.1968748077395394,-0.2165063509461096,-0.086710996952412,3.188521078284832,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,-0.1513299816915954,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,8.124038404635963,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,-0.0867109969524119,-0.0867109969524119,-0.086710996952412,-0.2519763153394848,-0.086710996952412,3.7267799624996494,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.1230914909793327,3.343922574136276,-0.086710996952412,-0.2519763153394848,-0.1754116038614058,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.0867109969524119,-0.4064694223485302,8.12403840463596,-0.086710996952412,-0.2347724648169382,8.124038404635963,-0.1230914909793327,-0.1968748077395394,-0.4188539082916954,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,0,1
-1.100191131619939,0.0,-0.1754116038614059,-0.086710996952412,-0.1230914909793327,-0.4188539082916955,-0.0867109969524119,-0.1513299816915954,-0.2990499863048702,-0.1230914909793327,-0.1513299816915954,-0.0867109969524119,-0.086710996952412,3.343922574136276,-0.3811812499312437,-0.086710996952412,-0.1968748077395394,-0.1230914909793327,-0.1968748077395394,-0.31362502409359,-0.2165063509461096,3.188521078284832,-0.3415650255319866,-0.1513299816915954,-0.0867109969524119,-0.3811812499312437,-0.086710996952412,-0.3550358012483631,-0.086710996952412,-0.1230914909793327,-0.4064694223485302,-0.2683281572999747,-0.2839809171235323,-0.1968748077395394,-0.2165063509461096,-0.086710996952412,-0.31362502409359,-0.0867109969524119,-0.1230914909793327,-0.1230914909793327,-0.31362502409359,-0.0867109969524119,-0.1754116038614059,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.086710996952412,-0.1513299816915954,6.608075867199668,-0.1230914909793327,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.086710996952412,-0.1968748077395394,-0.1513299816915954,-0.086710996952412,-0.0867109969524119,-0.31362502409359,-0.1230914909793327,-0.086710996952412,-0.0867109969524119,-0.1513299816915954,-0.0867109969524119,-0.1754116038614058,-0.1230914909793327,-0.3277773886785445,-0.0867109969524119,-0.31362502409359,-0.086710996952412,-0.0867109969524119,-0.1230914909793327,-0.0867109969524119,-0.1754116038614058,-0.0867109969524119,-0.0867109969524119,-0.086710996952412,-0.2519763153394848,-0.086710996952412,-0.2683281572999748,-0.086710996952412,-0.7110681947099659,-0.086710996952412,-0.1230914909793327,-0.2990499863048702,-0.086710996952412,-0.2519763153394848,-0.1754116038614058,-0.086710996952412,-0.086710996952412,-0.1230914909793327,-0.1230914909793327,-0.0867109969524119,-0.4064694223485302,-0.1230914909793327,-0.086710996952412,-0.2347724648169382,-0.1230914909793327,-0.1230914909793327,-0.1968748077395394,-0.4188539082916954,-0.3811812499312437,-0.1968748077395394,-0.0867109969524119,1,1
